MonthYear,Actor1Code,Actor1CountryCode,EventCode,avgTone,SOURCEURL
201808,KAZ,KAZ,1413,-4.7085201793722,http://www.pressreleasepoint.com/kazakhstan-feminist-lgbti-activist-standing-trial-photoshoot
201808,KAZ,KAZ,1413,-4.7085201793722,http://www.pressreleasepoint.com/kazakhstan-feminist-lgbti-activist-standing-trial-photoshoot
201808,uig,,1413,-3.79177377892031,https://www.afr.com/news/world/australian-families-left-devastated-by-chinas-mass-detention-of-uighurs-in-xinjiang-20180815-h13zox
201808,JPN,JPN,1413,-3.65344467640918,https://www.theguardian.com/world/2018/aug/10/betrayed-victims-of-tokyos-medical-school-scandal-react
201809,GBR,GBR,1413,-1.02367242482405,https://www.irishtimes.com/news/politics/no-one-imagined-the-violence-that-would-follow-eamonn-mccann-on-derry-in-1968-1.3644698
201809,GBR,GBR,1413,-1.02367242482405,https://www.irishtimes.com/news/politics/no-one-imagined-the-violence-that-would-follow-eamonn-mccann-on-derry-in-1968-1.3644698
201809,GBR,GBR,1413,-1.02367242482405,https://www.irishtimes.com/news/politics/no-one-imagined-the-violence-that-would-follow-eamonn-mccann-on-derry-in-1968-1.3644698
201809,IND,IND,1413,-6.36942675159235,https://kashmirreader.com/2018/09/30/jk-cements-employees-protest-for-pending-salaries/
201809,OPP,,1413,-1.74418604651163,https://www.workers.org/2018/09/24/polish-govt-asks-u-s-to-build-fort-trump-and-it-will-contribute-2-billion/
201810,DEU,DEU,1413,-8.65139949109414,https://news.mb.com.ph/2018/10/14/united-against-racism-germans-stage-mass-protest-against-far-right/
201810,DEU,DEU,1413,-8.65139949109414,https://news.mb.com.ph/2018/10/14/united-against-racism-germans-stage-mass-protest-against-far-right/
201810,DEU,DEU,1413,-8.65139949109414,https://news.mb.com.ph/2018/10/14/united-against-racism-germans-stage-mass-protest-against-far-right/
201810,DEU,DEU,1413,-4.51127819548874,https://koaa.com/ap-world-news/2018/10/13/thousands-protest-in-berlin-against-racism-discrimination/
201810,OPP,,1413,-7.49335548172759,https://www.malaymail.com/s/1682636/united-against-racism-germans-stage-mass-protest-against-far-right1
201810,DEU,DEU,1413,-4.54987931803469,https://kztv10.com/news/ap-world-news/2018/10/13/thousands-protest-in-berlin-against-racism-discrimination/
201810,DEU,DEU,1413,-6.8514997239772,https://www.mysanantonio.com/news/world/article/Thousands-protest-in-Berlin-against-racism-13304511.php
201810,OPP,,1413,-12.1779859484778,http://morungexpress.com/united-against-racism-germans-stage-mass-protest-against-far-right/
201810,OPP,,1413,-12.1779859484778,http://morungexpress.com/united-against-racism-germans-stage-mass-protest-against-far-right/
201810,OPP,,1413,-8.83989886632411,https://in.reuters.com/article/germany-protests/united-against-racism-germans-stage-mass-protest-against-far-right-idINKCN1MN0JE
201811,PER,PER,1413,0.0795861520095502,https://www.americasquarterly.org/content/behind-numbers-race-and-ethnicity-latin-america
