MonthYear,Actor1Code,Actor1CountryCode,EventCode,avgTone,SOURCEURL
201801,JUD,,1122,-5.65552699228792,https://www.voanews.com/a/cambodia-court-delays-bail-decision-on-accused-australian-spy/4211421.html
201801,AUSJUD,AUS,1122,-5.65552699228792,https://www.voanews.com/a/cambodia-court-delays-bail-decision-on-accused-australian-spy/4211421.html
201801,AUSJUD,AUS,1122,-5.65552699228792,https://www.voanews.com/a/cambodia-court-delays-bail-decision-on-accused-australian-spy/4211421.html
201801,CAN,CAN,1122,-1.72018348623853,https://www.bennettjones.com/en/Blogs-Section/Canada-Strengthens-Transnational-Business-and-Human-Rights-Oversight
201801,VEN,VEN,1122,-2.66497461928934,http://laht.com/article.asp?ArticleId=2448558&CategoryId=10717
201801,USA,USA,1122,-11.0276632847178,https://www.10tv.com/article/4-accused-keeping-16-year-old-girl-torture-chamber
201801,USACVL,USA,1122,-11.0276632847178,https://www.10tv.com/article/4-accused-keeping-16-year-old-girl-torture-chamber
201801,USACVL,USA,1122,-10.2329820817216,http://www.recorder.com/Police-Child-hospitalized-after-ingesting-opioid-pill-14703160
201801,IRNJUD,IRN,1122,0.0,http://en.brinkwire.com/111482/analysis-how-strong-is-larijani-block-in-iran/
201801,BRA,BRA,1122,-8.90386661936858,http://www.refworld.org/docid/5a61ee95a.html
201801,BRA,BRA,1122,-8.90386661936858,http://www.refworld.org/docid/5a61ee95a.html
201801,ZMB,ZMB,1122,-6.9091267494579,http://www.times.co.zm/?p=102231
201801,JUD,,1122,-6.9091267494579,http://www.times.co.zm/?p=102231
201801,IGOUNOJUDICJ,,1122,1.49082568807339,http://www.livelaw.in/senior-advocate-indira-jaising-starts-change-org-petition-live-streaming-supreme-court-proceedings/
201801,PAK,PAK,1122,2.09424083769633,http://www.thehindu.com/todays-paper/tp-national/tp-kerala/international-kite-festival-gets-good-response/article22477055.ece
201801,IGOUNOJUDICJ,,1122,1.49082568807339,http://www.livelaw.in/senior-advocate-indira-jaising-starts-change-org-petition-live-streaming-supreme-court-proceedings/
201801,IGOUNOJUDICJ,,1122,1.49082568807339,http://www.livelaw.in/senior-advocate-indira-jaising-starts-change-org-petition-live-streaming-supreme-court-proceedings/
201801,HRI,,1122,-10.5098172421415,http://www.business-standard.com/article/pti-stories/three-civilians-killed-in-southern-thailand-market-bomb-police-118012200150_1.html
201801,HRI,,1122,-10.5098172421415,http://www.business-standard.com/article/pti-stories/three-civilians-killed-in-southern-thailand-market-bomb-police-118012200150_1.html
201801,HRI,,1122,-11.5513588914744,https://au.news.yahoo.com/world/a/38683167/three-dead-as-busy-market-struck-by-bomb-in-southern-thailand/
201801,IRN,IRN,1122,0.0,http://en.brinkwire.com/111482/analysis-how-strong-is-larijani-block-in-iran/
201801,TURGOV,TUR,1122,-5.10677808727948,https://www.wired-gov.net/wg/news.nsf/articles/Germany+and+Turkey+Try+to+Make+Up+12012018102000
201801,MED,,1122,-3.30708661417323,http://www.jpost.com/OMG/LOreal-model-steps-down-after-anti-Israel-tweets-uncovered-539463
201801,HRI,,1122,-11.4329984645223,http://www.thesundaily.my/news/2018/01/22/three-civilians-killed-southern-thailand-market-bomb-updated
201801,HRI,,1122,-11.4329984645223,http://www.thesundaily.my/news/2018/01/22/three-civilians-killed-southern-thailand-market-bomb-updated
201801,HRI,,1122,-11.4804795672023,https://au.news.yahoo.com/world/a/38683167/three-dead-as-busy-market-struck-by-bomb-in-southern-thailand/
201801,HRI,,1122,-11.4804795672023,https://au.news.yahoo.com/world/a/38683167/three-dead-as-busy-market-struck-by-bomb-in-southern-thailand/
201801,IRNJUD,IRN,1122,-0.0653594771241801,http://thefrontierpost.com/strong-larijani-block-iran/
201801,IRN,IRN,1122,-0.0653594771241801,http://thefrontierpost.com/strong-larijani-block-iran/
201801,MED,,1122,-2.60989010989011,http://honestreporting.com/idns-01-22-2018-rebuff-abbas/
201801,RUSGOV,RUS,1122,-4.26456071076012,http://www.shakesville.com/2018/01/we-resist-day-369.html
201801,CHN,CHN,1122,-5.6935817805383,https://boingboing.net/tag/cybercrime
201801,CHN,CHN,1122,-5.6935817805383,https://boingboing.net/tag/cybercrime
201801,NGOHRIAMN,,1122,-7.27848101265823,https://www.today.ng/news/nigeria/69090/nigerian-air-force-denies-amnesty-allegation-human-rights-abuses
201801,GMB,GMB,1122,-6.10687022900764,https://www.urdupoint.com/en/world/eguinea-president-says-gambias-jammeh-will-251634.html
201801,GMB,GMB,1122,-6.01285398005847,https://www.modernghana.com/news/831218/eguinea-president-says-gambias-jammeh-will-not-be-extradi.html
201801,USA,USA,1122,-2.35792019347038,http://www.dailyrepublic.com/wires/does-the-cia-have-a-new-aldrich-ames-on-its-hands/
201801,USA,USA,1122,-5.95073346249654,https://www.cnn.com/2013/07/04/world/detained-americans-fast-facts/
201801,USA,USA,1122,-6.20516415530186,https://www.cnn.com/2013/07/04/world/detained-americans-fast-facts/
201801,USA,USA,1122,-6.26877182850319,http://www.weny.com/story/37367916/detained-americans-fast-facts
201801,KHM,KHM,1122,-6.62313013480323,https://www.cnn.com/2018/01/28/asia/asia-fake-news-media-repression-intl/
201801,SLE,SLE,1122,-8.47107438016528,https://www.expatica.com/uk/news/country-news/Britain-SLeone-mining-court-rights_1672200.html
201801,BUS,,1122,-8.47107438016528,https://www.expatica.com/uk/news/country-news/Britain-SLeone-mining-court-rights_1672200.html
201801,GMB,GMB,1122,-5.94900849858357,http://thepoint.gm/africa/gambia/article/eguinea-president-says-gambias-jammeh-will-not-be-extradited
201801,GMB,GMB,1122,-5.94900849858357,http://thepoint.gm/africa/gambia/article/eguinea-president-says-gambias-jammeh-will-not-be-extradited
201801,AGR,,1122,-7.40203193033382,https://www.pmnewsnigeria.com/2018/01/30/herdsmen-farmers-clashes-air-force-denies-amnesty-internationals-allegation-human-rights-abuses/
201801,LKA,LKA,1122,-6.16611126982305,https://economictimes.indiatimes.com/news/international/world-news/very-fair-to-say-sl-army-committed-genocide-former-un-staffer/articleshow/62673044.cms
201801,NGA,NGA,1122,-7.27848101265823,https://www.today.ng/news/nigeria/69090/nigerian-air-force-denies-amnesty-allegation-human-rights-abuses
201801,NGOHRIAMN,,1122,-7.27848101265823,https://www.today.ng/news/nigeria/69090/nigerian-air-force-denies-amnesty-allegation-human-rights-abuses
201801,USA,USA,1122,-4.87804878048781,http://www.ibtimes.co.uk/turpin-family-eldest-son-got-straight-college-never-spoke-about-torture-home-1657308
201801,,,1122,-4.59459459459459,https://www.al-monitor.com/pulse/originals/2018/01/saudi-arabia-foreign-policy-salman-wahhabi-core.html
201801,,,1122,-1.74029451137885,https://thehimalayantimes.com/nepal/nepali-women-using-indian-route-leave-uae-vulnerable/
201801,,,1122,-6.20516415530186,https://www.cnn.com/2013/07/04/world/detained-americans-fast-facts/
201801,,,1122,-1.54043645699615,http://www.myrepublica.com/news/35243/
201801,KHM,KHM,1122,-6.47948164146868,http://www.kion546.com/news/national-world/asias-strongmen-follow-trumps-lead-on-fake-news/692904135
201801,AUS,AUS,1122,-7.08661417322834,http://www.dw.com/en/australian-denied-bail-on-cambodia-espionage-charges/a-42361345
