MonthYear,Actor1Code,Actor1CountryCode,EventCode,avgTone,SOURCEURL
201801,EDU,,092,-0.15576323987539,https://www.stanforddaily.com/2018/01/19/stanford-reacts-to-republican-tax-bill/
201801,EDU,,092,-0.15576323987539,https://www.stanforddaily.com/2018/01/19/stanford-reacts-to-republican-tax-bill/
201801,GOV,,092,-10.4,http://jamaica-gleaner.com/article/news/20180123/montague-says-sorry-obeah-man-comment
201801,NGOUSAJEWGOV,USA,092,-1.70751770676482,https://timesofindia.indiatimes.com/city/mumbai/cm-fadnavis-faces-his-biggest-political-crisis/articleshow/62358647.cms
201801,BEL,BEL,092,-3.66056572379367,http://www.israelnationalnews.com/Articles/Article.aspx/21507
201801,NGOUSAJEWGOV,USA,092,-2.88888888888889,https://timesofindia.indiatimes.com/india/ncp-playing-caste-card-targeting-brahmin-cm/articleshow/62358999.cms
201801,BUS,,092,-4.23572744014733,https://www.theguardian.com/commentisfree/2018/jan/05/nail-bars-modern-slavery-discount-salons-booming-exploitation
201801,KOR,KOR,092,-2.27952167414051,https://schema-root.org/people/societies/control/rights/
201801,GOV,,092,-2.88888888888889,https://timesofindia.indiatimes.com/india/ncp-playing-caste-card-targeting-brahmin-cm/articleshow/62358999.cms
201801,NGOUSAJEW,USA,092,-2.88888888888889,https://timesofindia.indiatimes.com/india/ncp-playing-caste-card-targeting-brahmin-cm/articleshow/62358999.cms
201801,,,092,-3.61010830324909,https://timesofindia.indiatimes.com/city/pune/well-oiled-dalit-network-in-mumbai-has-bjp-brass-worried/articleshow/62361285.cms
201801,GOV,,092,-2.44604316546762,https://timesofindia.indiatimes.com/city/mumbai/cm-fadnavis-faces-his-biggest-political-crisis/articleshow/62358647.cms
201801,NGOUSAJEW,USA,092,-3.61010830324909,https://timesofindia.indiatimes.com/city/pune/well-oiled-dalit-network-in-mumbai-has-bjp-brass-worried/articleshow/62361285.cms
201801,,,092,0.23975466964036,http://jacksonobserver.com/cambodian-pm-pulls-back-on-threat-to-shut-rights-group/
201801,GOV,,092,-2.22222222222222,http://malaysiandigest.com/frontpage/29-4-tile/716181-malaysians-planning-to-travel-to-iran-should-exercise-vigilance.html
201801,GOV,,092,-1.70751770676482,https://timesofindia.indiatimes.com/city/mumbai/cm-fadnavis-faces-his-biggest-political-crisis/articleshow/62358647.cms
